iso3;location;region;hrp_location;indicator_name;indicator_source;indicator_id;date;alert_level;value;plot;map;plot2;other_images;summary_long;summary_short;summary_source;hdx_url;source_url;other_urls;further_information;campaign_url;campaign_date;signals_version
LKA;Sri Lanka;Asia and the Pacific;False;market_monitor;wfp;wfp_market_monitor;2022-04-01;High concern;25;https://mcusercontent.com/ea3f905d50ea939780139789d/images/25f9e19f-e107-fc78-0a3d-817360abe170.png;;;;;25% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfGk#LKA;2022-04-01;0.1.0
MDG;Madagascar;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2022-09-01;Medium concern;11;https://mcusercontent.com/ea3f905d50ea939780139789d/images/c208723d-79be-1927-dddf-65ad514ca02e.png;;;;;11% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfHg#MDG;2022-09-01;0.1.0
MEX;Mexico;Latin America and the Caribbean;False;market_monitor;wfp;wfp_market_monitor;2021-06-01;Medium concern;10;https://mcusercontent.com/ea3f905d50ea939780139789d/images/8bbfb2c2-f406-b177-0b2f-09f7e70b9c96.png;;;;;10% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfEs#MEX;2021-06-01;0.1.0
MLI;Mali;West and Central Africa;True;market_monitor;wfp;wfp_market_monitor;2021-04-01;Medium concern;15;https://mcusercontent.com/ea3f905d50ea939780139789d/images/ed98937b-4bb3-3c6d-1224-6f6e930a78ab.png;;;;;15% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfDY#MLI;2021-04-01;0.1.0
MLI;Mali;West and Central Africa;True;market_monitor;wfp;wfp_market_monitor;2021-11-01;Medium concern;14;https://mcusercontent.com/ea3f905d50ea939780139789d/images/a448e5e2-3c98-968f-6c97-ca56f42e4ebd.png;;;;;14% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfEY#MLI;2021-11-01;0.1.0
MMR;Myanmar;Asia and the Pacific;True;market_monitor;wfp;wfp_market_monitor;2022-09-01;Medium concern;18;https://mcusercontent.com/ea3f905d50ea939780139789d/images/2bb0ae45-31d6-ad7d-d757-7cfe85d8343c.png;;;;;18% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfHg#MMR;2022-09-01;0.1.0
MMR;Myanmar;Asia and the Pacific;True;market_monitor;wfp;wfp_market_monitor;2023-03-01;Medium concern;11;https://mcusercontent.com/ea3f905d50ea939780139789d/images/c712830c-1fe6-2feb-2f12-f414fe2199c8.png;;;;;11% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfHY#MMR;2023-03-01;0.1.0
MOZ;Mozambique;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2020-11-01;Medium concern;13;https://mcusercontent.com/ea3f905d50ea939780139789d/images/b7d6a97a-eb5a-ce6d-1691-2263123ed6d7.png;;;;;13% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfDc#MOZ;2020-11-01;0.1.0
MWI;Malawi;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2020-11-01;Medium concern;14;https://mcusercontent.com/ea3f905d50ea939780139789d/images/995b8fea-213d-b471-b786-06938cf7d56c.png;;;;;14% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfDc#MWI;2020-11-01;0.1.0
MWI;Malawi;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2022-01-01;Medium concern;22;https://mcusercontent.com/ea3f905d50ea939780139789d/images/802d008a-0dca-6c27-fb28-fc1c077f3bb7.png;;;;;22% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfFw#MWI;2022-01-01;0.1.0
NIC;Nicaragua;Latin America and the Caribbean;False;market_monitor;wfp;wfp_market_monitor;2021-06-01;Medium concern;10;https://mcusercontent.com/ea3f905d50ea939780139789d/images/33a44216-8340-65e6-f713-dc0079e5a67a.png;;;;;10% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfEs#NIC;2021-06-01;0.1.0
PAK;Pakistan;Asia and the Pacific;False;market_monitor;wfp;wfp_market_monitor;2023-03-01;Medium concern;10;https://mcusercontent.com/ea3f905d50ea939780139789d/images/57af2315-ec3b-e469-907f-23a5b30faa1a.png;;;;;10% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfHY#PAK;2023-03-01;0.1.0
PSE;State of Palestine;Middle East and North Africa;True;market_monitor;wfp;wfp_market_monitor;2021-08-01;Medium concern;16;https://mcusercontent.com/ea3f905d50ea939780139789d/images/1bd7da57-234c-615e-5ca6-ade1bbdc66fe.png;;;;;16% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfEE#PSE;2021-08-01;0.1.0
PSE;State of Palestine;Middle East and North Africa;True;market_monitor;wfp;wfp_market_monitor;2023-11-01;Medium concern;14;https://mcusercontent.com/ea3f905d50ea939780139789d/images/1c2f6d1b-21c6-7727-eddb-329ae56dbbe7.png;;;;;14% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfJc#PSE;2023-11-01;0.1.0
RWA;Rwanda;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2022-04-01;Medium concern;16;https://mcusercontent.com/ea3f905d50ea939780139789d/images/630dec31-d9d4-ce81-29ed-a20ff2327508.png;;;;;16% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfGk#RWA;2022-04-01;0.1.0
RWA;Rwanda;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2022-10-01;Medium concern;10;https://mcusercontent.com/ea3f905d50ea939780139789d/images/4db1fcb6-7ece-e499-af31-4df3dc8eed75.png;;;;;10% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfHo#RWA;2022-10-01;0.1.0
RWA;Rwanda;Southern and Eastern Africa;False;market_monitor;wfp;wfp_market_monitor;2024-04-01;Medium concern;13;https://mcusercontent.com/ea3f905d50ea939780139789d/images/061206a1-64a2-0bb9-6570-015163442937.png;;;;;13% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfKo#RWA;2024-04-01;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2022-03-01;High concern;30;https://mcusercontent.com/ea3f905d50ea939780139789d/images/410c69ec-32c1-8e52-22a5-0df384ec323e.png;;;;;30% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfGc#SDN;2022-03-01;0.1.0
SDN;Sudan;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2023-11-01;Medium concern;15;https://mcusercontent.com/ea3f905d50ea939780139789d/images/e1511a46-5852-1c20-23f8-ec9b76ae810a.png;;;;;15% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfJc#SDN;2023-11-01;0.1.0
SLE;Sierra Leone;West and Central Africa;False;market_monitor;wfp;wfp_market_monitor;2022-03-01;Medium concern;15;https://mcusercontent.com/ea3f905d50ea939780139789d/images/e2a43821-c5f7-f0a3-5985-a4a78c4c04e3.png;;;;;15% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfGc#SLE;2022-03-01;0.1.0
SOM;Somalia;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2022-02-01;Medium concern;13;https://mcusercontent.com/ea3f905d50ea939780139789d/images/b66096ec-e8d3-c010-2a59-0d8973037d30.png;;;;;13% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfFU#SOM;2022-02-01;0.1.0
SSD;South Sudan;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2021-02-01;Medium concern;13;https://mcusercontent.com/ea3f905d50ea939780139789d/images/bf064548-1080-96ef-5afa-7c3e602c45c3.png;;;;;13% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfDQ#SSD;2021-02-01;0.1.0
SSD;South Sudan;Southern and Eastern Africa;True;market_monitor;wfp;wfp_market_monitor;2022-07-01;Medium concern;14;https://mcusercontent.com/ea3f905d50ea939780139789d/images/9bc34f92-a591-5449-4ad6-a9eec0f0e429.png;;;;;14% increase in the cost of the food basket;;https://data.humdata.org/dataset/global-market-monitor;https://www.wfp.org/publications/market-monitor;;"Access the data directly <a href=""https://data.humdata.org/dataset/global-market-monitor"">on HDX</a> and see the <a href=""https://www.wfp.org/publications/market-monitor"">WFP Global Market Monitor</a> to access source reports and visit the live explorer.";http://eepurl.com/iRAfGM#SSD;2022-07-01;0.1.0
